frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
161, 5.33333, 0.544851, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
162, 5.36667, 0.542877, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
163, 5.4, 0.591865, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
164, 5.43333, 0.924656, 1, 0.32584, 0.14854, -0.933683, 0.215645, 0.185867, -0.958619, 0.725939, -0.323291, -0.607039, 0.71195, -0.221174, -0.666491
165, 5.46667, 0.930805, 1, 0.173558, 0.161764, -0.971447, 0.0608614, 0.277075, -0.958919, 0.674905, -0.153743, -0.721711, 0.695179, 0.00667657, -0.718806
166, 5.5, 0.934195, 1, 0.196388, 0.144044, -0.969888, 0.0304836, 0.272863, -0.96157, 0.667435, -0.163915, -0.726404, 0.671098, 0.0458248, -0.739951
167, 5.53333, 0.93214, 1, 0.199309, 0.152474, -0.968002, 0.0167613, 0.278212, -0.960373, 0.660689, -0.137645, -0.737932, 0.650427, 0.0832513, -0.754993
168, 5.56667, 0.932466, 1, 0.175881, 0.156877, -0.971831, 0.0238763, 0.273976, -0.96144, 0.65171, -0.10213, -0.75156, 0.646954, 0.0898877, -0.757213
169, 5.6, 0.932665, 1, 0.188244, 0.167643, -0.967709, 0.0127031, 0.276895, -0.960816, 0.649561, -0.0772654, -0.756374, 0.62262, 0.127246, -0.77211
170, 5.63333, 0.938473, 1, 0.181674, 0.17114, -0.968352, 0.0159632, 0.282646, -0.959092, 0.645629, -0.0515, -0.761913, 0.619581, 0.14653, -0.771135
171, 5.66667, 0.937254, 1, 0.15886, 0.191655, -0.96852, 0.00214863, 0.297622, -0.954681, 0.643969, 0.000198836, -0.765051, 0.611046, 0.186955, -0.769201
172, 5.7, 0.941856, 1, 0.144547, 0.201087, -0.96885, -0.0225617, 0.304302, -0.952308, 0.638763, 0.0343712, -0.768636, 0.589783, 0.225174, -0.775534
173, 5.73333, 0.94097, 1, 0.140407, 0.198918, -0.969906, -0.0195321, 0.310656, -0.950322, 0.63181, 0.0446415, -0.773837, 0.58515, 0.235081, -0.776103
174, 5.76667, 0.950468, 1, 0.120183, 0.23099, -0.965505, -0.025464, 0.305404, -0.951882, 0.629405, 0.100188, -0.770592, 0.565617, 0.250655, -0.785653
175, 5.8, 0.950518, 1, 0.118926, 0.229373, -0.966046, -0.0328818, 0.306421, -0.951328, 0.628621, 0.0962348, -0.771734, 0.560769, 0.252148, -0.788644
176, 5.83333, 0.959167, 1, 0.140412, 0.221221, -0.965063, -0.054744, 0.308528, -0.949639, 0.591833, 0.126946, -0.796001, 0.482421, 0.309787, -0.819331
177, 5.86667, 0.964386, 1, 0.145636, 0.226249, -0.963121, -0.0570179, 0.303568, -0.951102, 0.570712, 0.140755, -0.808997, 0.44221, 0.31305, -0.840506
178, 5.9, 0.965085, 1, 0.144754, 0.22892, -0.962622, -0.0681752, 0.305005, -0.949907, 0.526918, 0.167908, -0.833165, 0.378201, 0.336167, -0.862529
179, 5.93333, 0.972613, 1, 0.128481, 0.220572, -0.966872, -0.0610812, 0.273795, -0.959847, 0.451465, 0.18692, -0.872491, 0.304429, 0.315387, -0.898807
180, 5.96667, 0.971976, 1, 0.16119, 0.219976, -0.962096, -0.0427042, 0.271746, -0.961421, 0.395487, 0.197099, -0.897074, 0.227278, 0.32147, -0.91924
181, 6, 0.954754, 1, 0.157403, 0.2786, -0.947421, -0.068971, 0.329686, -0.941568, 0.301164, 0.258555, -0.917851, 0.101484, 0.376917, -0.920671
182, 6.03333, 0.953447, 1, 0.136323, 0.290749, -0.947038, -0.0885376, 0.342081, -0.93549, 0.211759, 0.295449, -0.931594, 0.00385239, 0.395133, -0.918616
183, 6.06667, 0.956982, 1, 0.11957, 0.296951, -0.947377, -0.121168, 0.330388, -0.936035, 0.121773, 0.313451, -0.941764, -0.111438, 0.378891, -0.918707
184, 6.1, 0.952069, 1, 0.102727, 0.302435, -0.947618, -0.132727, 0.306618, -0.942533, 0.0133893, 0.312167, -0.949933, -0.219305, 0.330126, -0.918108
185, 6.13333, 0.954089, 1, 0.109756, 0.322635, -0.940139, -0.121262, 0.294711, -0.947861, -0.0437867, 0.329497, -0.943141, -0.272762, 0.298407, -0.914633
186, 6.16667, 0.939557, 1, 0.155318, 0.296325, -0.942374, -0.117431, 0.260337, -0.95835, -0.0533592, 0.292159, -0.95488, -0.320128, 0.233636, -0.918114
187, 6.2, 0.943749, 1, 0.0868642, 0.328125, -0.940632, -0.160908, 0.26067, -0.951924, -0.0950723, 0.325762, -0.94066, -0.331679, 0.228593, -0.915278
188, 6.23333, 0.942045, 1, 0.114779, 0.33886, -0.933809, -0.152569, 0.282059, -0.947188, -0.13677, 0.349885, -0.926755, -0.387276, 0.246676, -0.888351
189, 6.26667, 0.944619, 1, 0.0787539, 0.322276, -0.943364, -0.141773, 0.267214, -0.953151, -0.190027, 0.331899, -0.923977, -0.388301, 0.2245, -0.893769
190, 6.3, 0.954884, 1, 0.0707127, 0.332806, -0.94034, -0.154759, 0.26307, -0.952284, -0.234611, 0.357826, -0.903835, -0.427144, 0.223646, -0.876088
191, 6.33333, 0.957196, 1, 0.0204503, 0.324114, -0.945797, -0.174829, 0.288707, -0.94132, -0.30755, 0.340254, -0.888617, -0.473051, 0.238364, -0.848178
192, 6.36667, 0.962104, 1, 0.0257254, 0.329477, -0.943813, -0.191196, 0.264406, -0.945269, -0.355385, 0.327848, -0.875338, -0.520151, 0.177691, -0.835385
193, 6.4, 0.965396, 1, -0.0284417, 0.303844, -0.952297, -0.198099, 0.253804, -0.946752, -0.403999, 0.282208, -0.87014, -0.526487, 0.159374, -0.835112
194, 6.43333, 0.969508, 1, -0.0505722, 0.323116, -0.945007, -0.212168, 0.242508, -0.946665, -0.434646, 0.281004, -0.85564, -0.532841, 0.130712, -0.836059
195, 6.46667, 0.969998, 1, -0.0443472, 0.318521, -0.946878, -0.213109, 0.226279, -0.950464, -0.424513, 0.268864, -0.864581, -0.517409, 0.101077, -0.849748
196, 6.5, 0.977673, 1, -0.0387552, 0.350143, -0.935894, -0.230385, 0.235204, -0.944247, -0.423456, 0.277548, -0.862353, -0.51595, 0.0741573, -0.853403
197, 6.53333, 0.977184, 1, -0.0582487, 0.33601, -0.940056, -0.227305, 0.218491, -0.948996, -0.410189, 0.24219, -0.879255, -0.477027, 0.0472522, -0.877618
198, 6.56667, 0.958354, 1, -0.0434349, 0.355412, -0.9337, -0.239043, 0.227664, -0.943943, -0.389644, 0.262728, -0.882695, -0.468851, 0.0426982, -0.882245
199, 6.6, 0.956833, 1, -0.0655052, 0.371416, -0.926153, -0.250005, 0.224124, -0.941948, -0.43009, 0.2895, -0.85511, -0.491304, 0.0613572, -0.868824
200, 6.63333, 0.964536, 1, -0.0564103, 0.355657, -0.932913, -0.234919, 0.220118, -0.946764, -0.403086, 0.297248, -0.865543, -0.466787, 0.0824326, -0.880519
201, 6.66667, 0.963109, 1, -0.0487834, 0.34653, -0.936769, -0.270731, 0.204425, -0.940699, -0.369074, 0.307667, -0.876998, -0.461014, 0.0607907, -0.885308
202, 6.7, 0.955395, 1, -0.0973954, 0.331123, -0.938548, -0.324307, 0.17346, -0.929912, -0.370431, 0.282159, -0.884967, -0.456843, 0.019605, -0.889332
203, 6.73333, 0.957098, 1, -0.115711, 0.324864, -0.938655, -0.309835, 0.182941, -0.933025, -0.361807, 0.277245, -0.890073, -0.434656, 0.0481911, -0.899306
204, 6.76667, 0.911612, 1, -0.111283, 0.332337, -0.936573, -0.299477, 0.19268, -0.934445, -0.344524, 0.278703, -0.896453, -0.415208, 0.0555538, -0.908029
205, 6.8, 0.583554, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
206, 6.83333, 0.4625, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
207, 6.86667, 0.829045, 1, -0.0719733, 0.277493, -0.958028, -0.325339, 0.207053, -0.92265, -0.227104, 0.274227, -0.934464, -0.392882, 0.0677732, -0.917088
208, 6.9, 0.914305, 1, -0.114251, 0.373446, -0.920589, -0.337466, 0.190106, -0.921942, -0.321707, 0.329119, -0.887798, -0.404131, 0.0534292, -0.91314
209, 6.93333, 0.928965, 1, -0.149189, 0.304695, -0.940693, -0.315641, 0.198704, -0.92784, -0.275278, 0.260224, -0.925476, -0.358359, 0.0808308, -0.930078
210, 6.96667, 0.925444, 1, -0.133788, 0.319577, -0.938068, -0.28427, 0.193508, -0.939013, -0.264942, 0.287482, -0.920413, -0.323945, 0.101339, -0.940633
211, 7, 0.924832, 1, -0.132735, 0.31977, -0.938152, -0.282711, 0.194233, -0.939334, -0.265814, 0.290563, -0.919193, -0.324878, 0.10526, -0.93988
212, 7.03333, 0.957687, 1, -0.107015, 0.307789, -0.945417, -0.282012, 0.188338, -0.940743, -0.223717, 0.297562, -0.92812, -0.308448, 0.104089, -0.945529
213, 7.06667, 0.95113, 1, -0.112312, 0.299052, -0.947604, -0.274324, 0.185964, -0.943485, -0.211711, 0.289377, -0.933509, -0.290699, 0.109034, -0.950582
214, 7.1, 0.950251, 1, -0.112557, 0.320321, -0.940599, -0.275661, 0.19496, -0.941276, -0.213898, 0.314914, -0.924704, -0.289093, 0.124996, -0.949106
215, 7.13333, 0.947785, 1, -0.118451, 0.313772, -0.942081, -0.28759, 0.190475, -0.938622, -0.204649, 0.303872, -0.930473, -0.288002, 0.11294, -0.950947
216, 7.16667, 0.946293, 1, -0.115776, 0.311729, -0.943091, -0.284751, 0.193639, -0.93884, -0.187144, 0.308341, -0.932686, -0.27457, 0.122784, -0.953696
217, 7.2, 0.943341, 1, -0.131869, 0.316577, -0.939356, -0.281794, 0.192783, -0.939908, -0.193577, 0.310387, -0.930692, -0.262188, 0.130261, -0.956185
218, 7.23333, 0.93944, 1, -0.155408, 0.342205, -0.926684, -0.320431, 0.207826, -0.924193, -0.20324, 0.313973, -0.927423, -0.281197, 0.11752, -0.952427
219, 7.26667, 0.923262, 1, -0.238245, 0.397899, -0.885955, -0.416874, 0.226496, -0.880293, -0.282256, 0.324897, -0.902648, -0.35678, 0.0903165, -0.929812
220, 7.3, 0.92092, 1, -0.183244, 0.463979, -0.866686, -0.419868, 0.275616, -0.864724, -0.248525, 0.415587, -0.874942, -0.369118, 0.141664, -0.918522
221, 7.33333, 0.912818, 1, -0.229725, 0.401443, -0.886606, -0.428244, 0.283049, -0.85819, -0.260928, 0.345633, -0.901363, -0.388512, 0.150956, -0.908994
222, 7.36667, 0.913054, 1, -0.23214, 0.370537, -0.899341, -0.362464, 0.267496, -0.892786, -0.23106, 0.325822, -0.916761, -0.305163, 0.178164, -0.935485
223, 7.4, 0.912428, 1, -0.177086, 0.39568, -0.901154, -0.376129, 0.264373, -0.88805, -0.175548, 0.37132, -0.911759, -0.305034, 0.172207, -0.936643
224, 7.43333, 0.921139, 1, -0.147501, 0.394964, -0.906778, -0.357223, 0.247283, -0.90069, -0.146257, 0.384852, -0.911316, -0.283323, 0.1704, -0.943765
225, 7.46667, 0.923759, 1, -0.127083, 0.391262, -0.911463, -0.334833, 0.260646, -0.905511, -0.11977, 0.395325, -0.910699, -0.267468, 0.201807, -0.942197
226, 7.5, 0.928009, 1, -0.132928, 0.391403, -0.910568, -0.331525, 0.26698, -0.904883, -0.11571, 0.395109, -0.911318, -0.262671, 0.214844, -0.940662
227, 7.53333, 0.932874, 1, -0.138182, 0.384133, -0.912879, -0.336406, 0.276361, -0.900253, -0.113346, 0.390069, -0.913783, -0.271742, 0.230221, -0.934427
228, 7.56667, 0.941895, 1, -0.153217, 0.384028, -0.91052, -0.33525, 0.288072, -0.897007, -0.124934, 0.387488, -0.91337, -0.276298, 0.24825, -0.928456
229, 7.6, 0.946428, 1, -0.115497, 0.400587, -0.90895, -0.341726, 0.313627, -0.885924, -0.082767, 0.409829, -0.9084, -0.284351, 0.273713, -0.918818
230, 7.63333, 0.950924, 1, -0.118071, 0.410824, -0.904037, -0.34725, 0.325512, -0.879466, -0.0831052, 0.408531, -0.908953, -0.292695, 0.280275, -0.914208
231, 7.66667, 0.957758, 1, -0.119248, 0.411176, -0.903722, -0.340103, 0.316319, -0.885592, -0.0633387, 0.404726, -0.912242, -0.265942, 0.274664, -0.924032
232, 7.7, 0.962571, 1, -0.115196, 0.405874, -0.90664, -0.355955, 0.336395, -0.871857, -0.0594001, 0.398979, -0.915034, -0.290907, 0.297118, -0.909447
233, 7.73333, 0.961392, 1, -0.109836, 0.414033, -0.903611, -0.334087, 0.340994, -0.878697, -0.0562802, 0.414743, -0.908197, -0.272168, 0.316578, -0.908682
234, 7.76667, 0.963645, 1, -0.123322, 0.405061, -0.905934, -0.329345, 0.352648, -0.875883, -0.0646017, 0.416845, -0.906679, -0.26689, 0.345239, -0.899767
235, 7.8, 0.960547, 1, -0.123435, 0.408956, -0.904168, -0.330619, 0.365209, -0.870238, -0.0613588, 0.433296, -0.89916, -0.267044, 0.373576, -0.888329
236, 7.83333, 0.962507, 1, -0.147502, 0.391665, -0.908208, -0.337598, 0.382459, -0.860089, -0.0861286, 0.421197, -0.902871, -0.278983, 0.399767, -0.87313
237, 7.86667, 0.962832, 1, -0.133221, 0.394213, -0.909312, -0.344001, 0.369362, -0.86327, -0.0775268, 0.441734, -0.89379, -0.290015, 0.405996, -0.866636
238, 7.9, 0.963247, 1, -0.151985, 0.384596, -0.910487, -0.380761, 0.361639, -0.851022, -0.0976218, 0.445683, -0.889852, -0.329302, 0.413081, -0.849072
239, 7.93333, 0.966893, 1, -0.154031, 0.385035, -0.909957, -0.358427, 0.374029, -0.855355, -0.101459, 0.460957, -0.881604, -0.308724, 0.443782, -0.841277
240, 7.96667, 0.963658, 1, -0.153781, 0.384209, -0.910349, -0.381549, 0.344529, -0.857741, -0.0966802, 0.47228, -0.87613, -0.327327, 0.429428, -0.841694
241, 8, 0.964549, 1, -0.179798, 0.391987, -0.90223, -0.349759, 0.37754, -0.857399, -0.119424, 0.491944, -0.862397, -0.291971, 0.476074, -0.829522
242, 8.03333, 0.96183, 1, -0.170075, 0.384768, -0.907209, -0.361216, 0.364583, -0.858255, -0.109072, 0.492915, -0.863214, -0.30311, 0.472954, -0.827308
243, 8.06667, 0.962462, 1, -0.171278, 0.384492, -0.9071, -0.375142, 0.337662, -0.86328, -0.108326, 0.504645, -0.856504, -0.315743, 0.460848, -0.829413
244, 8.1, 0.963723, 1, -0.175836, 0.375272, -0.910084, -0.378416, 0.346564, -0.858309, -0.111643, 0.510527, -0.852583, -0.317691, 0.484164, -0.815265
245, 8.13333, 0.963847, 1, -0.17119, 0.376878, -0.910306, -0.391874, 0.345825, -0.852549, -0.10073, 0.522439, -0.846706, -0.325574, 0.494377, -0.805973
246, 8.16667, 0.960927, 1, -0.182987, 0.37232, -0.909886, -0.385954, 0.34905, -0.853935, -0.107825, 0.523335, -0.845277, -0.314772, 0.502886, -0.805
247, 8.2, 0.964093, 1, -0.190796, 0.368519, -0.90983, -0.359056, 0.345469, -0.867023, -0.108279, 0.528578, -0.841951, -0.280055, 0.508991, -0.81394
248, 8.23333, 0.964276, 1, -0.188135, 0.357782, -0.914657, -0.355932, 0.344641, -0.86864, -0.0937374, 0.531577, -0.841807, -0.265171, 0.52182, -0.810795
249, 8.26667, 0.965268, 1, -0.160619, 0.360727, -0.918737, -0.374358, 0.376086, -0.847594, -0.051446, 0.54107, -0.839402, -0.269545, 0.559332, -0.783896
250, 8.3, 0.959383, 1, -0.171984, 0.362157, -0.916113, -0.360941, 0.360242, -0.860202, -0.0533796, 0.550984, -0.832807, -0.246696, 0.554579, -0.794722
251, 8.33333, 0.961019, 1, -0.163083, 0.360932, -0.918222, -0.385733, 0.372884, -0.8439, -0.0309557, 0.551738, -0.833443, -0.259034, 0.570022, -0.779728
252, 8.36667, 0.961647, 1, -0.135111, 0.3757, -0.916839, -0.378696, 0.389794, -0.839435, 0.00859699, 0.567467, -0.823352, -0.240511, 0.591515, -0.769587
253, 8.4, 0.962375, 1, -0.138644, 0.371227, -0.918133, -0.345794, 0.377427, -0.859055, 0.0147295, 0.557893, -0.829782, -0.196925, 0.575877, -0.793464
254, 8.43333, 0.966322, 1, -0.122067, 0.368687, -0.921504, -0.363684, 0.393395, -0.844378, 0.0359153, 0.556435, -0.830115, -0.210569, 0.593288, -0.776962
255, 8.46667, 0.961775, 1, -0.142664, 0.371791, -0.917289, -0.343574, 0.37865, -0.859407, 0.0201483, 0.564153, -0.825424, -0.185339, 0.583002, -0.791049
256, 8.5, 0.962001, 1, -0.144974, 0.362984, -0.920448, -0.337831, 0.374038, -0.863693, 0.0226509, 0.547558, -0.836461, -0.174441, 0.570671, -0.802437
257, 8.53333, 0.964804, 1, -0.137791, 0.373175, -0.917472, -0.335319, 0.383393, -0.860564, 0.0305184, 0.554608, -0.831552, -0.171176, 0.577986, -0.797891
258, 8.56667, 0.966247, 1, -0.133641, 0.375768, -0.917027, -0.32909, 0.384983, -0.862257, 0.0305826, 0.548773, -0.835412, -0.168532, 0.572348, -0.802506
259, 8.6, 0.965285, 1, -0.104176, 0.382044, -0.918254, -0.311668, 0.388342, -0.86721, 0.0532052, 0.546969, -0.83546, -0.157164, 0.57082, -0.805894
260, 8.63333, 0.965875, 1, -0.0805794, 0.366482, -0.926929, -0.306263, 0.407261, -0.860431, 0.0708003, 0.526729, -0.847079, -0.154993, 0.585206, -0.795934
261, 8.66667, 0.9667, 1, -0.0699717, 0.371518, -0.925785, -0.287912, 0.402479, -0.868975, 0.0698446, 0.52965, -0.845336, -0.1474, 0.580018, -0.801157
262, 8.7, 0.96827, 1, -0.0462863, 0.383374, -0.922432, -0.276968, 0.403079, -0.872248, 0.0791538, 0.541092, -0.83723, -0.150718, 0.583096, -0.7983
263, 8.73333, 0.970654, 1, -0.0485106, 0.371465, -0.927179, -0.266196, 0.416341, -0.869367, 0.0616676, 0.536368, -0.841728, -0.151995, 0.5994, -0.785886
264, 8.76667, 0.969479, 1, -0.022114, 0.376271, -0.926246, -0.251349, 0.411358, -0.876133, 0.077766, 0.535253, -0.841104, -0.147653, 0.591325, -0.792801
265, 8.8, 0.972799, 1, -0.00570685, 0.365927, -0.930626, -0.250551, 0.375814, -0.892182, 0.0809947, 0.525523, -0.846915, -0.162117, 0.560399, -0.812201
266, 8.83333, 0.97075, 1, 0.0068009, 0.362505, -0.931957, -0.227151, 0.392109, -0.891433, 0.0759316, 0.527771, -0.845986, -0.153789, 0.577824, -0.801541
267, 8.86667, 0.97104, 1, 0.0345564, 0.365141, -0.930311, -0.209903, 0.39655, -0.893694, 0.0861375, 0.550736, -0.830223, -0.153397, 0.601487, -0.784017
268, 8.9, 0.944949, 1, 0.030338, 0.369721, -0.928647, -0.186922, 0.406932, -0.894129, 0.0799348, 0.553383, -0.829082, -0.131531, 0.607726, -0.783178
269, 8.93333, 0.965986, 1, 0.0115312, 0.368059, -0.929731, -0.173369, 0.396583, -0.90148, 0.0312043, 0.542351, -0.839573, -0.148583, 0.584115, -0.797955
270, 8.96667, 0.950908, 1, -0.0350913, 0.343753, -0.938404, -0.173345, 0.386941, -0.905665, -0.0239982, 0.504807, -0.862899, -0.156148, 0.5548, -0.817199
271, 9, 0.955021, 1, -0.0225562, 0.386725, -0.921919, -0.169348, 0.383299, -0.907967, -0.00451361, 0.543183, -0.839602, -0.150419, 0.552235, -0.820006
272, 9.03333, 0.954722, 1, -0.0106028, 0.381997, -0.924103, -0.174196, 0.379683, -0.908568, 0.0155548, 0.543101, -0.839524, -0.147167, 0.554155, -0.819301
273, 9.06667, 0.959674, 1, 0.116308, 0.362029, -0.924882, -0.142246, 0.362557, -0.921042, 0.126658, 0.51002, -0.850787, -0.129726, 0.538384, -0.832655
274, 9.1, 0.960195, 1, 0.140686, 0.372785, -0.917191, -0.123879, 0.399324, -0.908402, 0.140873, 0.524788, -0.839495, -0.117933, 0.577596, -0.807759
275, 9.13333, 0.966141, 1, 0.114795, 0.365434, -0.923732, -0.0995064, 0.404788, -0.90898, 0.11381, 0.523404, -0.84445, -0.0932379, 0.582279, -0.807625
276, 9.16667, 0.963814, 1, 0.134388, 0.346605, -0.928334, -0.0993292, 0.396124, -0.912809, 0.130275, 0.508824, -0.850956, -0.094384, 0.580146, -0.809026
277, 9.2, 0.966916, 1, 0.147243, 0.349432, -0.92532, -0.0864644, 0.402449, -0.91135, 0.144609, 0.510778, -0.847463, -0.0791217, 0.587078, -0.805655
278, 9.23333, 0.965656, 1, 0.174465, 0.337537, -0.925003, -0.0852678, 0.401861, -0.911722, 0.16163, 0.500706, -0.850393, -0.0851301, 0.592594, -0.80099
279, 9.26667, 0.962271, 1, 0.198133, 0.314061, -0.928498, -0.0541945, 0.383551, -0.921928, 0.180459, 0.470327, -0.863844, -0.0556693, 0.573406, -0.817378
280, 9.3, 0.961395, 1, 0.195251, 0.332385, -0.922712, -0.0453004, 0.374075, -0.926291, 0.190318, 0.496198, -0.847093, -0.0392424, 0.574068, -0.817867
281, 9.33333, 0.956653, 1, 0.179584, 0.338341, -0.923729, -0.0328271, 0.36212, -0.931553, 0.185175, 0.521919, -0.832653, -0.0197924, 0.580181, -0.814247
282, 9.36667, 0.957249, 1, 0.177726, 0.336433, -0.924784, -0.0307614, 0.365336, -0.930367, 0.182858, 0.518621, -0.835221, -0.0171752, 0.580788, -0.813874
283, 9.4, 0.958143, 1, 0.172682, 0.316221, -0.932837, -0.0478889, 0.379195, -0.924077, 0.184609, 0.50457, -0.843403, -0.0200549, 0.599193, -0.800354
284, 9.43333, 0.958941, 1, 0.168664, 0.320523, -0.932104, -0.0408525, 0.373806, -0.926607, 0.193922, 0.520621, -0.831473, -0.00174029, 0.60554, -0.795813
285, 9.46667, 0.956815, 1, 0.186333, 0.323404, -0.927734, -0.0532091, 0.380564, -0.923223, 0.222118, 0.521083, -0.824097, -0.00253247, 0.615468, -0.788158
286, 9.5, 0.956092, 1, 0.186009, 0.319127, -0.929279, -0.0567017, 0.386988, -0.92034, 0.226032, 0.521498, -0.822769, 0.000306998, 0.625556, -0.78018
287, 9.53333, 0.952411, 1, 0.171962, 0.32609, -0.929567, -0.0512397, 0.373659, -0.92615, 0.236079, 0.543363, -0.80562, 0.0252827, 0.626684, -0.778863
288, 9.56667, 0.957892, 1, 0.19077, 0.333568, -0.923222, -0.073116, 0.386852, -0.919239, 0.263077, 0.557428, -0.787442, 0.0135065, 0.653649, -0.756677
289, 9.6, 0.957791, 1, 0.161923, 0.315212, -0.935106, -0.0765286, 0.387784, -0.918568, 0.238879, 0.566421, -0.788735, 0.0178342, 0.672164, -0.740188
290, 9.63333, 0.196002, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
291, 9.66667, 0.299143, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
292, 9.7, 0.879328, 1, 0.0958649, 0.336347, -0.936846, -0.0442901, 0.355655, -0.933567, 0.186944, 0.569927, -0.800147, 0.0532014, 0.614348, -0.78724
293, 9.73333, 0.837203, 1, 0.203506, 0.214858, -0.955208, -0.074146, 0.357427, -0.930993, 0.28241, 0.372535, -0.884004, 0.0411189, 0.56316, -0.825324
294, 9.76667, 0.828319, 1, 0.312689, 0.333361, -0.889436, -0.0817521, 0.345031, -0.935024, 0.411661, 0.413816, -0.811968, 0.0317759, 0.522898, -0.851803
295, 9.8, 0.963224, 1, 0.129551, 0.268552, -0.954514, -0.0807052, 0.346934, -0.934411, 0.197405, 0.431654, -0.880174, 0.00909315, 0.547461, -0.836782
296, 9.83333, 0.96321, 1, 0.140018, 0.302227, -0.942896, -0.0737214, 0.358205, -0.930728, 0.214013, 0.484673, -0.84811, 0.0168265, 0.579423, -0.814853
297, 9.86667, 0.96474, 1, 0.134959, 0.299464, -0.944514, -0.0765166, 0.345917, -0.93514, 0.209613, 0.483564, -0.84984, 0.012436, 0.569135, -0.82215
298, 9.9, 0.968269, 1, 0.136589, 0.312265, -0.940124, -0.0859898, 0.364188, -0.927347, 0.215453, 0.490765, -0.844233, 0.00846431, 0.583164, -0.812311
299, 9.93333, 0.968485, 1, 0.118905, 0.312321, -0.942506, -0.0808022, 0.371448, -0.924931, 0.192094, 0.500446, -0.844188, 0.00892817, 0.593199, -0.805006
300, 9.96667, 0.965763, 1, 0.12812, 0.319647, -0.938835, -0.0837217, 0.376007, -0.922827, 0.198589, 0.502113, -0.841691, 0.00302147, 0.594972, -0.80374
301, 10, 0.527985, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
302, 10.0333, 0.11275, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
303, 10.0667, 0.9693, 1, 0.171213, 0.319046, -0.932146, -0.0432717, 0.391792, -0.919035, 0.207039, 0.452946, -0.867165, 0.0137512, 0.564186, -0.825533
304, 10.1, 0.970496, 1, 0.177158, 0.329015, -0.927558, -0.0499144, 0.375941, -0.925298, 0.20787, 0.454299, -0.866258, -0.00319259, 0.546006, -0.837775
305, 10.1333, 0.970476, 1, 0.184453, 0.328115, -0.926454, -0.0665195, 0.377005, -0.923819, 0.205773, 0.445786, -0.871167, -0.0275172, 0.545064, -0.837943
306, 10.1667, 0.969961, 1, 0.187416, 0.331737, -0.924568, -0.0645628, 0.377319, -0.92383, 0.210577, 0.446402, -0.869703, -0.0244326, 0.543392, -0.839123
307, 10.2, 0.969681, 1, 0.194269, 0.331994, -0.92306, -0.0557482, 0.386203, -0.920728, 0.20768, 0.439676, -0.873816, -0.0233208, 0.543916, -0.838816
308, 10.2333, 0.970153, 1, 0.201666, 0.340687, -0.918294, -0.0517594, 0.387506, -0.920413, 0.210413, 0.435417, -0.875293, -0.0255849, 0.534405, -0.844841
309, 10.2667, 0.967667, 1, 0.188413, 0.359329, -0.913993, -0.0415946, 0.388373, -0.920563, 0.195242, 0.45699, -0.86778, -0.0224418, 0.533797, -0.845315
310, 10.3, 0.96689, 1, 0.160089, 0.353619, -0.921588, -0.0361279, 0.372327, -0.927398, 0.158369, 0.452716, -0.877478, -0.0288814, 0.511625, -0.858723
